x y z
-9.87933 -95.685 -2.20751
-11.0209 -95.3342 -2.87541
-13.4678 -94.5521 -2.8249
-14.1011 -93.7964 -2.79529
-20.8187 -97.8039 -4.04024
-20.9961 -97.7519 -3.23935
-21.5566 -98.1088 -3.48948
-22.3042 -98.079 -2.92768
-25.3192 -96.4005 -2.70781
-25.9942 -95.7844 -2.47992
-2.20033 -95.2339 -3.55138
-2.99015 -95.7218 -3.00398
-3.82269 -96.3893 -2.92164
-10.4586 -95.9256 -3.28578
-11.0775 -95.1331 -3.40782
-13.7832 -94.3616 -3.70266
-14.0165 -93.217 -3.7133
-20.5503 -97.8045 -4.62967
-20.959 -97.9031 -4.63237
-24.7859 -96.9612 -3.16669
-2.57145 -95.438 -4.70089
-3.06541 -95.9235 -4.351
-9.94538 -96.5018 -4.25872
-10.8426 -95.5358 -3.84506
-13.4469 -94.7246 -4.6736
-13.6564 -93.6788 -4.49225
-20.593 -97.4959 -5.25069
-20.9246 -97.7738 -5.3044
-24.7428 -97.0683 -3.6138
-2.74337 -95.2062 -5.59656
-3.15322 -95.3624 -6.11718
-4.19262 -94.1368 -7.42122
-4.61378 -93.5838 -7.85768
-4.96364 -93.0432 -7.95111
-10.1454 -96.7998 -5.27995
-10.7211 -95.4939 -4.76279
-13.5631 -94.2102 -5.41047
-13.612 -93.3482 -4.95825
-20.2184 -96.8848 -6.20614
-20.4665 -97.2565 -6.29696
-20.4178 -97.6179 -6.59706
-25.2238 -96.6444 -3.58445
-25.0003 -97.156 -4.16392
-25.265 -97.4873 -4.76438
-25.8657 -97.519 -5.61592
-26.5206 -97.2987 -6.23875
-4.27948 -94.2344 -7.61872
-4.47498 -93.7641 -7.87163
-4.98309 -92.6409 -7.95106
-10.39 -96.4409 -5.93287
-10.6583 -95.617 -5.69969
-13.3052 -94.4323 -6.50373
-20.1778 -96.9181 -6.82215
-20.1952 -97.1302 -7.04892
-20.3159 -97.5251 -7.36221
-25.8677 -97.5779 -7.21598
-26.6009 -97.2167 -7.0941
-4.11937 -94.41 -8.27037
-4.35786 -93.7277 -8.11176
-4.60598 -93.0726 -8.06656
-10.0182 -96.7996 -7.15103
-10.5358 -95.647 -6.5551
-13.0306 -94.3372 -7.22542
-19.7318 -96.5499 -7.84694
-20.8602 -97.2482 -8.10183
-21.3893 -97.4936 -8.35502
-22.0053 -97.5083 -8.84499
-25.5575 -97.5247 -8.51455
-26.6233 -97.1327 -8.31458
-3.39702 -95.0508 -9.06081
-3.71237 -94.4773 -8.85846
-4.12085 -93.7714 -8.40726
-9.91719 -96.4318 -8.21858
-10.4918 -95.7834 -7.69967
-12.5778 -94.2333 -7.93361
-19.7004 -96.8592 -9.06156
-19.8427 -96.2475 -8.8278
-22.8174 -97.4035 -9.41326
-23.8216 -97.222 -10.3057
-25.4502 -97.2654 -9.79663
-26.6991 -96.8896 -9.91631
-3.18286 -94.9154 -9.67406
-3.54608 -94.1982 -9.35605
-9.34796 -97.4179 -9.68019
-9.30522 -96.9355 -9.03401
-12.8388 -94.1149 -8.74552
-19.9974 -97.0002 -9.42652
-20.187 -96.0654 -9.2605
-24.8242 -96.9587 -10.964
-25.8403 -96.8179 -11.1007
-26.9938 -96.6795 -10.8703
-27.7125 -96.4941 -10.8337
-2.50968 -95.1876 -10.6855
-6.78691 -97.2989 -11.5726
-8.25693 -97.072 -10.638
-9.45126 -96.7838 -9.85692
-12.5679 -94.2613 -9.41038
-20.4158 -97.1883 -9.94226
-20.8973 -96.3187 -9.85959
-21.9061 -95.7782 -10.4873
-22.559 -95.405 -11.1601
-25.9053 -96.6251 -11.6197
-26.4315 -96.5924 -11.5942
-27.4691 -96.4702 -11.4338
-2.36369 -95.7031 -11.24
-2.6447 -96.1929 -11.8557
-3.68148 -96.5676 -12.5957
-5.63574 -97.1458 -12.3387
-7.1855 -96.7759 -11.8398
-11.2574 -94.7264 -10.4237
-12.1057 -94.4037 -10.1289
-22.6945 -95.0689 -12.2294
-22.6099 -94.4337 -13.202
-1.92952 -95.385 -11.964
-2.06228 -95.6599 -12.6022
-2.54842 -95.8843 -13.1822
-10.3102 -94.963 -11.215
-11.198 -94.6548 -10.8143
-12.4681 -94.249 -10.7297
-22.4747 -95.3518 -13.3749
-22.623 -94.4369 -13.9133
-6.27105 -97.4346 -14.4359
-7.23354 -96.6239 -13.3026
-8.15115 -95.7858 -12.2976
-9.12826 -95.1821 -11.8388
-10.0683 -94.8808 -11.5057
-10.7355 -94.7076 -11.2222
-21.4111 -94.6204 -15.2608
-22.1899 -94.8365 -14.5389
-22.3827 -94.3695 -13.9728
-5.50419 -96.5161 -17.5336
-5.90328 -97.1602 -16.2028
-20.3153 -94.4422 -17.0075
-20.7624 -94.8719 -16.1221
-21.4495 -95.1455 -15.383
-5.50715 -96.104 -18.6116
-6.29087 -96.8716 -18.0008
-7.09699 -97.1519 -18.5169
-18.8964 -95.0247 -18.5055
-19.7413 -95.0297 -17.3249
-20.4477 -94.7851 -16.8978
-5.49027 -95.8134 -19.1534
-5.8577 -96.0413 -19.3495
-7.17827 -96.5962 -19.8905
-8.73652 -95.894 -20.4796
-10.2902 -95.7621 -20.8653
-17.1566 -96.1976 -21.1182
-17.7199 -95.6556 -20.1732
-11.7183 -96.0188 -20.8704
-12.8082 -96.2855 -21.31
-13.9223 -96.1888 -20.9007
-15.2791 -95.8262 -21.5024
-16.5406 -95.7268 -21.1167
-17.0548 -95.1756 -20.0959
-12.0887 -93.5566 13.6939
-12.6371 -93.5853 13.8167
-9.73351 -93.606 11.9605
-10.3141 -93.7658 12.3618
-11.8105 -93.8852 13.1169
-13.6653 -93.9407 13.4893
-14.8868 -93.9141 13.5843
-15.571 -93.6315 13.7095
-9.91041 -94.0395 11.5721
-11.1113 -94.4482 11.9811
-12.2053 -94.5864 12.2478
-13.4009 -94.6315 12.3982
-14.7893 -94.4122 12.8973
-15.8198 -93.9274 13.2383
-9.71207 -94.4011 10.5928
-10.559 -94.5562 11.2092
-14.0224 -95.0288 11.8589
-14.7415 -94.8851 12.1345
-16.1571 -94.4967 12.2279
-8.68819 -93.965 9.17092
-9.25982 -94.4468 9.70842
-16.8333 -94.5521 11.4733
-8.4554 -94.1232 8.56397
-9.02416 -94.5754 9.04956
-17.0221 -94.7913 10.8855
-17.5623 -95.0431 10.3642
-18.3169 -95.237 9.91274
-19.2281 -95.3896 9.26655
-20.3156 -95.2864 8.82433
-21.0676 -95.1465 8.22612
-8.25814 -93.6736 7.83851
-19.663 -95.7176 8.0627
-20.5095 -95.481 7.64181
-21.3476 -95.235 7.31226
-8.34034 -93.3018 7.05542
-8.6737 -93.1161 6.58697
-18.011 -96.2868 6.54908
-18.6229 -96.1324 6.5984
-19.6897 -95.8686 6.8663
-20.8577 -95.456 6.73973
-21.4617 -95.2435 6.70761
-8.41116 -93.6883 5.92439
-8.86315 -93.2411 5.79377
-16.2944 -96.6641 6.16976
-16.9942 -96.5342 6.147
-18.1191 -96.158 6.2382
-19.3979 -95.8384 6.15501
-20.0296 -95.7243 6.1186
-8.23072 -94.2125 4.75608
-8.575 -93.3378 4.62257
-8.85598 -93.0501 4.10573
-15.5095 -96.8036 6.02307
-16.3002 -96.74 5.95177
-17.2395 -96.4827 6.09876
-17.7868 -96.1966 5.91692
-8.19443 -94.272 4.04155
-8.36968 -93.6784 3.91501
-9.04722 -93.172 3.62929
-9.73147 -93.1083 3.34831
-15.7071 -96.8773 5.90307
-16.0314 -96.7864 5.96154
-17.3518 -96.5241 5.8949
-17.9485 -96.2329 5.94111
-19.8809 -95.6088 5.8919
-20.2353 -95.3426 5.90791
-21.2254 -94.9221 5.93593
-22.355 -94.9594 5.81593
-23.5474 -95.0917 5.39825
-24.8176 -95.2258 4.57155
-25.8785 -95.1147 3.91874
-4.17481 -94.4745 3.60514
-4.81298 -94.573 3.32526
-9.61195 -93.2391 3.09041
-10.3953 -93.1479 2.83031
-11.355 -92.604 2.25818
-17.6662 -96.4181 5.89681
-18.1903 -96.1476 5.91588
-18.9652 -95.8265 5.87765
-19.7599 -95.4434 5.82745
-20.6036 -94.9592 5.81709
-21.1925 -94.6385 5.84502
-25.4812 -95.5017 3.28622
-26.2124 -95.1476 3.28184
-2.77049 -94.6217 2.73464
-3.87756 -94.7408 3.2005
-5.50446 -95.0757 2.64175
-6.61474 -94.8999 2.38822
-10.8734 -93.2142 2.06744
-11.8475 -93.067 1.57199
-13.1241 -93.0892 0.558813
-13.9329 -92.5272 0.377742
-23.6456 -96.6673 1.23286
-24.9006 -96.2142 1.42958
-25.7548 -95.4738 1.82513
-26.4431 -94.9953 2.42469
-2.49885 -94.4804 1.94283
-3.45795 -94.7978 2.02932
-4.91924 -95.4797 1.91671
-7.58047 -94.5743 1.91414
-8.40365 -95.0091 1.552
-13.5648 -93.3064 -0.132374
-14.0345 -93.0163 -0.033044
-22.0201 -97.4217 0.109693
-22.3832 -97.3113 0.049645
-23.2516 -97.1283 0.083181
-24.5401 -96.6129 0.160882
-26.0671 -95.5583 0.090796
-26.5875 -94.6556 1.09391
-1.98934 -94.4058 1.60524
-2.50719 -94.4591 1.04778
-3.76686 -95.0419 0.773751
-8.79392 -95.0329 0.871451
-9.00017 -95.4303 0.399206
-14.1634 -92.7378 -0.778357
-21.4177 -97.8278 -1.5976
-21.764 -97.661 -0.9106
-22.4611 -97.5572 -1.01196
-23.7893 -97.3233 -1.10067
-25.3235 -96.4402 -0.923825
-26.1578 -95.4885 -1.42222
-2.50619 -94.5969 -0.298186
-3.7345 -95.2415 -0.522265
-9.14614 -94.9402 0.299896
-9.38584 -95.2267 -0.505918
-10.5098 -94.8874 -1.67352
-11.7882 -94.3563 -1.5806
-12.6811 -94.1282 -1.34886
-13.1706 -94.0076 -1.15693
-14.2698 -92.9069 -1.88749
-21.2273 -97.8323 -2.4911
-21.5405 -97.8622 -2.25802
-22.3218 -97.8805 -2.23055
-23.2822 -97.6837 -1.85733
-26.3799 -95.2938 -1.96264
-1.47754 -95.0664 -2.32055
-2.4989 -94.9395 -1.71856
-3.70457 -95.4895 -1.42403
-10.7349 -95.1382 -2.19997
-11.4623 -94.8129 -2.32564
-12.6509 -94.4216 -2.04371
-13.3671 -94.0561 -1.61505
-13.7381 -93.7984 -1.7348
-14.2271 -92.7519 -2.90558
-20.7125 -97.5822 -3.99048
-20.8613 -97.6854 -3.80874
-20.935 -97.7766 -3.6181
-21.092 -97.9182 -3.50925
-25.9788 -95.5014 -2.51118
-26.149 -95.1579 -2.11203
-0.193338 -95.3139 -3.50083
-1.08917 -95.1776 -3.18387
-2.10149 -95.1514 -2.73936
-11.692 -94.8794 -3.03105
-12.4912 -94.7141 -2.82553
-13.2998 -94.5125 -2.66885
-13.6951 -93.844 -2.17546
-14.2119 -92.4375 -3.5828
-20.362 -97.4746 -4.82842
-20.6045 -97.3494 -4.67586
-20.4771 -97.2945 -4.94197
-20.7852 -97.6386 -4.66999
-25.5049 -95.7233 -2.84592
-0.589596 -95.2789 -4.60824
-1.88441 -95.1794 -4.36327
-5.48478 -92.3514 -7.63759
-5.75018 -91.8991 -7.46721
-11.8787 -95.01 -3.77151
-12.8088 -94.5893 -3.49503
-13.1622 -94.4906 -3.19635
-13.8353 -92.8487 -4.54417
-20.294 -96.986 -5.72843
-20.2934 -96.6675 -5.72287
-20.5977 -97.3443 -5.53004
-25.5741 -96.0677 -3.25877
-26.3497 -96.5296 -3.55295
-26.7849 -96.2717 -3.21714
-27.3078 -95.9802 -2.92499
-1.14094 -94.9123 -5.96795
-2.3996 -94.9359 -6.01431
-4.0129 -93.8678 -7.48234
-4.77151 -93.3229 -7.91422
-5.14616 -92.8868 -7.88015
-5.58478 -92.0919 -7.71448
-5.79307 -91.6351 -7.56183
-11.6247 -94.9597 -4.61898
-12.2242 -94.652 -4.6243
-13.5823 -93.917 -5.94605
-13.5185 -93.1488 -5.4015
-19.9405 -96.3381 -6.4097
-19.9222 -96.1833 -6.13292
-20.0751 -96.4189 -6.41554
-25.7294 -95.7188 -2.94436
-25.3938 -96.2085 -2.9913
-25.4457 -96.5673 -3.49806
-25.8822 -96.8128 -3.84751
-26.7297 -96.9948 -4.71494
-27.8928 -96.2749 -4.53221
-0.567621 -95.1275 -6.67689
-1.70661 -94.4671 -6.87901
-3.11842 -93.8831 -7.52524
-5.57793 -91.7452 -7.83461
-5.86318 -91.4387 -7.54567
-11.2508 -94.9396 -5.60252
-11.9033 -94.248 -6.12779
-13.4588 -93.2989 -6.29243
-13.5554 -92.846 -5.71822
-19.7926 -95.7903 -7.32699
-20.0741 -96.2813 -7.05495
-20.1839 -96.464 -7.59162
-27.3577 -96.7887 -6.60724
-28.3231 -96.0472 -6.43334
-4.34116 -93.0381 -8.22188
-4.92445 -92.2656 -8.10311
-11.2118 -94.8768 -7.15257
-11.8206 -94.3875 -7.20618
-13.3386 -93.8862 -7.28221
-20.2824 -95.5598 -8.02764
-20.643 -96.5676 -8.18929
-21.3272 -96.7486 -8.85201
-21.985 -96.8565 -9.53968
-27.6321 -96.5131 -8.12645
-28.1793 -96.1207 -7.55704
-3.74056 -93.8653 -9.18891
-4.08454 -93.2769 -8.85277
-4.49214 -92.4532 -8.42411
-10.3056 -95.8154 -8.35419
-10.8583 -95.2171 -8.44489
-11.8264 -94.6454 -8.2446
-12.8963 -93.6116 -7.97258
-13.0154 -93.2062 -7.91002
-20.1965 -95.069 -8.56628
-22.5163 -96.6044 -10.2876
-23.1447 -96.3251 -11.0042
-27.4811 -96.6598 -9.107
-28.6229 -96.0257 -8.99943
-29.5295 -95.7158 -9.97638
-3.24814 -94.1264 -10.0648
-3.52008 -93.4675 -9.75579
-4.05299 -92.8192 -9.25449
-9.87914 -95.8341 -9.15875
-10.9879 -95.0519 -9.62924
-11.9256 -94.4826 -9.20233
-13.1467 -93.665 -8.49559
-13.0799 -93.125 -8.15081
-20.8789 -95.0792 -9.06224
-21.6793 -94.6189 -9.83166
-22.0447 -94.389 -10.5134
-24.1337 -96.4146 -11.632
-25.0265 -96.6707 -11.499
-27.7197 -96.5601 -10.1135
-28.6257 -96.2009 -10.8128
-30.0741 -95.4853 -10.9139
-30.8929 -95.0218 -11.2113
-3.00932 -93.9376 -10.7199
-3.32452 -93.3604 -10.3862
-8.77342 -96.6349 -11.485
-9.7453 -95.8613 -10.4738
-10.38 -95.1261 -10.2281
-13.0644 -94.0535 -9.36793
-13.1221 -93.4297 -8.75374
-21.5932 -95.3384 -9.85602
-22.1038 -95.0252 -10.458
-22.6149 -94.5282 -11.0515
-22.6986 -93.9206 -11.2868
-24.4941 -96.2163 -12.2129
-25.4439 -96.4718 -12.025
-26.9021 -96.3998 -12.2536
-28.0734 -96.161 -11.9678
-29.3196 -95.6354 -12.0497
-30.5962 -95.1032 -11.8591
-2.03237 -94.7644 -11.5293
-4.57634 -96.772 -13.0266
-5.77692 -96.6525 -12.8792
-7.69968 -96.2621 -12.0589
-9.11993 -96.0446 -11.3332
-12.9872 -94.062 -10.213
-22.8429 -94.7772 -11.5385
-22.6855 -93.9358 -12.1812
-30.2488 -95.1093 -12.6073
-31.056 -94.6337 -12.5689
-1.29621 -94.6285 -12.5727
-1.41565 -95.2732 -13.4585
-3.24351 -96.2095 -13.8673
-5.15359 -96.8375 -13.6071
-11.7338 -94.1851 -11.2332
-12.0766 -94.1454 -11.0872
-12.8624 -94.037 -10.7424
-21.0545 -93.7925 -14.8572
-21.5982 -93.7614 -14.1631
-22.5438 -93.777 -13.6135
-0.680674 -94.148 -13.6986
-0.807683 -94.8156 -14.9485
-1.95311 -95.5508 -15.3628
-6.15786 -97.029 -14.0008
-7.35956 -96.198 -13.0672
-8.53988 -95.3113 -12.2108
-9.71614 -94.8191 -11.7238
-10.8925 -94.4692 -11.3031
-11.1508 -94.4026 -11.0415
-19.7144 -93.3792 -16.3634
-20.1517 -93.8869 -15.9283
-20.9553 -94.1307 -15.5757
-21.5634 -94.2642 -14.7779
-22.0861 -94.2894 -14.0996
-0.894239 -94.1113 -16.4022
-1.22012 -94.8885 -16.0927
-4.93105 -96.5944 -16.8668
-5.40022 -97.1548 -15.2663
-19.1346 -93.497 -17.0561
-19.742 -94.0854 -16.9924
-20.4033 -94.3021 -16.3329
-0.901321 -93.9033 -16.9241
-1.04636 -94.2911 -16.9901
-4.90837 -96.0927 -18.1407
-9.32845 -92.788 -20.9843
-9.95031 -92.9766 -20.3458
-10.9099 -93.1596 -20.3269
-11.6357 -93.2823 -20.4858
-19.1885 -93.5078 -18.2678
-19.7957 -94.2373 -17.7805
-5.10688 -95.5164 -19.3145
-5.90794 -95.1581 -20.5173
-7.40782 -94.6126 -20.81
-9.15623 -93.9684 -20.4934
-10.8161 -94.4717 -21.0793
-11.8176 -94.1188 -21.2062
-12.5046 -93.7835 -21.1355
-13.4818 -93.834 -20.2096
-17.0916 -93.491 -19.5497
-17.9132 -94.0877 -19.2226
-12.1215 -95.3208 -20.6915
-12.843 -95.2078 -20.771
-13.8151 -94.93 -20.5232
-14.9385 -94.1829 -20.4245
-16.6893 -94.3684 -19.8815
-17.3447 -94.8547 -19.7452
-12.7593 -92.7288 14.9397
-13.4801 -92.5413 15.228
-10.4845 -92.9885 13.7266
-11.8389 -93.2049 14.1381
-13.8412 -93.1582 14.5124
-15.3318 -92.9887 14.5491
-16.1015 -92.7436 14.6349
-9.53113 -93.2674 12.2311
-10.1748 -93.2203 13.0023
-10.9995 -93.365 13.5658
-14.3648 -93.634 13.9042
-15.0891 -93.4862 14.0799
-16.5084 -93.1671 14.0379
-17.6084 -92.7025 14.0839
-9.34696 -93.4012 11.5514
-16.9646 -93.647 12.9719
-17.9576 -92.8386 13.5153
-9.27786 -93.6882 10.8815
-17.2973 -93.9155 12.3442
-17.9044 -93.2746 12.5828
-8.59544 -93.6454 9.20795
-8.80925 -93.5311 9.74254
-17.446 -94.1018 11.8675
-17.8222 -93.6235 12.1001
-8.45743 -93.4672 8.68571
-8.59857 -92.6384 8.63278
-17.6217 -94.1139 11.4194
-17.8654 -94.1517 11.0963
-18.2811 -94.3506 10.8268
-18.9766 -94.5702 10.6245
-19.9673 -94.6657 10.2503
-21.187 -94.667 9.405
-22.3282 -94.3981 8.8917
-23.0497 -94.2042 8.47887
-8.35354 -92.88 7.78209
-8.78631 -92.109 7.62372
-9.45482 -91.7517 7.30935
-21.8425 -94.8859 8.04372
-22.7032 -94.5279 7.7912
-23.2365 -94.2473 7.99385
-8.54384 -92.6393 7.13879
-9.07503 -92.3025 6.58645
-10.1245 -91.5201 6.65667
-10.6701 -91.1929 6.28073
-20.5971 -95.5113 6.1717
-21.3719 -95.2171 6.27763
-22.1361 -94.8997 6.78009
-22.8055 -94.4808 7.09686
-9.25552 -92.8543 5.68153
-9.82573 -92.2692 5.7578
-10.7992 -91.5833 5.73176
-11.4891 -91.3842 5.17231
-18.5367 -95.8942 5.92531
-19.4216 -95.625 5.86356
-20.266 -95.3963 5.94104
-21.1654 -95.0498 5.96272
-21.8162 -94.9366 6.04084
-8.8403 -93.4579 5.14771
-9.3821 -93.193 4.65302
-10.2707 -92.2592 4.96478
-11.1269 -91.8211 4.68106
-17.7902 -96.2664 6.00969
-18.3284 -96.0665 5.99598
-19.1011 -95.5657 5.78569
-2.91689 -93.5749 5.23345
-3.4667 -93.7714 4.8567
-4.17842 -93.7436 4.25044
-9.1764 -93.0355 3.98671
-10.2248 -92.8568 3.88717
-11.8536 -92.004 3.69298
-12.6745 -91.556 3.1728
-17.6616 -96.4026 5.85873
-18.1058 -96.1284 5.94754
-18.7992 -95.6199 5.77765
-21.5484 -94.6051 5.87195
-22.0316 -94.4314 5.96658
-23.1003 -94.3186 5.82696
-24.3499 -94.528 5.49763
-25.7908 -94.6109 4.74319
-27.0331 -94.2992 4.21234
-2.45163 -93.933 4.91772
-3.53228 -94.3671 4.1375
-4.6144 -94.0539 3.70044
-11.218 -92.5824 2.96763
-12.1862 -92.2272 2.5528
-13.1013 -91.5193 2.58669
-18.54 -95.8579 5.88923
-19.2747 -95.2413 5.60888
-20.0653 -94.7307 5.48832
-20.8766 -94.3542 5.61609
-21.7085 -94.287 5.67535
-22.5384 -93.9097 5.84298
-23.1912 -93.7131 6.01097
-26.8481 -94.6626 3.33045
-27.6799 -93.9439 3.29022
-2.38915 -94.4055 3.75539
-3.25924 -94.6212 3.80731
-5.88705 -93.9576 3.09315
-7.07435 -93.8763 2.40608
-11.9662 -92.3461 1.96031
-12.9866 -92.068 1.7529
-13.9517 -92.0111 0.863105
-27.2965 -93.9778 1.73662
-27.5392 -94.0522 2.65552
-1.57725 -94.3102 2.31288
-7.77074 -93.6239 1.72492
-8.23355 -94.1997 1.59132
-14.7159 -92.2014 0.059171
-15.1427 -91.8637 -0.31537
-26.7541 -94.0869 -0.075633
-26.91 -93.6609 0.677711
-1.28676 -94.3049 1.12933
-1.62463 -94.3896 0.255304
-8.30414 -93.585 1.36904
-8.58882 -93.9965 1.05055
-14.7439 -92.1576 -0.673117
-15.0694 -91.6382 -0.864892
-26.6617 -94.5712 -0.93852
-0.507526 -94.212 0.023687
-1.27281 -94.5485 -0.570119
-8.94932 -94.1136 0.447526
-9.46122 -93.9655 -0.14087
-10.5794 -94.3053 -0.973279
-11.8003 -93.9466 -0.930758
-12.5542 -93.7523 -0.896069
-13.3967 -93.8519 -0.956074
-13.8896 -93.5957 -1.08002
-14.8835 -92.1842 -1.51235
-14.9996 -91.43 -1.5709
-26.1275 -94.0251 -1.91871
-26.3133 -94.3166 -1.66512
0.716972 -94.5232 -2.47384
-0.281185 -94.6701 -1.7695
-1.70745 -94.6014 -1.12566
-9.85594 -93.4027 -0.32463
-10.4747 -93.3579 -0.434612
-11.6209 -93.8731 -0.379055
-12.104 -93.8689 -0.36318
-13.7288 -93.7721 -1.41274
-14.0966 -93.5974 -1.76095
-14.8443 -92.0747 -2.66977
-14.9866 -91.7328 -2.01932
-25.8865 -94.2498 -2.24176
-26.1095 -94.4952 -1.93494
-27.8301 -94.4225 -0.665509
-29.0133 -94.514 -1.13108
-29.8665 -94.3322 -1.61317
0.863431 -93.9059 -3.98279
0.349016 -94.9836 -3.35058
-0.170411 -95.0645 -3.03102
-13.8253 -93.7521 -2.93511
-13.9878 -93.6273 -2.36789
-14.4998 -91.9556 -3.44986
-20.238 -96.8136 -5.13015
-20.2314 -96.6756 -5.47022
-20.2398 -96.8491 -5.37849
-25.7095 -94.4293 -2.56462
-26.7592 -94.3524 -1.04034
-27.3586 -94.7454 -1.33324
-28.5477 -94.9849 -1.84516
-29.769 -94.5559 -2.51145
0.825873 -93.9901 -4.88958
0.399803 -94.8466 -4.82031
-5.40302 -92.1986 -7.79106
-5.52763 -92.109 -7.58747
-5.87768 -91.6955 -7.28853
-6.25486 -91.1928 -7.09333
-12.755 -94.3102 -4.20981
-13.2529 -94.0365 -3.75875
-14.1994 -91.9868 -4.1636
-20.0697 -96.5688 -5.93035
-19.9002 -96.1243 -5.9021
-20.0593 -96.3568 -5.78122
-25.505 -95.1341 -2.68817
-26.0056 -95.8614 -2.55694
-26.6047 -95.1142 -1.74638
-28.0044 -95.5372 -2.76149
-29.335 -95.0406 -3.33684
-29.9489 -94.5429 -3.50428
0.854538 -94.3003 -6.18602
-0.089693 -95.1614 -6.00802
-4.33993 -93.0951 -8.10369
-5.13225 -92.6804 -7.84671
-5.35402 -92.7704 -7.745
-5.93834 -91.499 -7.41441
-6.11421 -91.1424 -7.31176
-12.6641 -93.9339 -5.10731
-13.5613 -93.4975 -4.90608
-13.7624 -92.4705 -5.1709
-19.46 -95.2823 -6.95087
-19.5009 -95.1743 -6.44575
-19.7579 -95.7188 -6.51204
-19.6533 -95.5779 -7.05398
-25.3393 -94.5356 -2.63745
-25.6991 -95.084 -2.70528
-25.7621 -95.5824 -2.83188
-25.6562 -96.0732 -2.81827
-29.1751 -95.3744 -4.5398
-29.6245 -94.9445 -4.29931
0.641601 -94.1688 -7.79932
-0.271225 -94.9071 -7.49795
-2.10518 -93.8366 -7.87576
-3.47837 -93.1694 -8.3627
-5.7194 -91.4229 -7.73774
-5.92215 -91.2026 -7.58511
-12.3411 -93.8012 -6.12551
-12.7407 -93.3895 -6.15931
-13.2676 -92.8799 -6.37974
-13.5321 -92.7081 -6.08743
-19.9931 -94.6025 -7.58721
-19.7553 -95.5003 -7.27341
-20.1074 -95.4602 -7.58138
-28.9638 -95.441 -5.91855
-29.5725 -94.6451 -6.74577
0.871115 -93.9221 -8.43813
0.316203 -94.2811 -8.65898
-1.12083 -93.772 -8.52406
-2.44169 -93.2449 -8.55644
-5.56105 -91.4476 -7.94983
-6.06604 -90.9079 -7.8214
-12.2047 -93.8994 -7.08833
-12.6515 -93.4821 -7.30088
-13.2598 -92.9607 -6.78762
-13.611 -92.5549 -6.58526
-19.8012 -94.7625 -8.2666
-20.4984 -95.5529 -8.2246
-21.0909 -95.6711 -8.8866
-21.807 -95.7438 -9.7803
-29.0537 -95.2978 -7.64058
-30.3644 -94.5336 -7.77753
-31.224 -94.3259 -8.04048
-4.35297 -92.3085 -8.86476
-4.98162 -91.5995 -8.45987
-12.3911 -93.8881 -8.32221
-12.8491 -93.3257 -7.85778
-13.2542 -93.2892 -7.54107
-13.252 -92.8728 -7.44818
-20.4017 -94.1141 -8.7016
-20.81 -93.6425 -8.85452
-22.3102 -95.5709 -10.8405
-23.1167 -95.5374 -11.461
-29.217 -95.5251 -8.55634
-30.013 -95.2986 -9.04343
-31.649 -94.3567 -8.97296
-32.6136 -93.7352 -9.69637
-3.70498 -92.7955 -10.0076
-4.18704 -92.2426 -9.64775
-4.69118 -91.7582 -9.03304
-11.5718 -94.5543 -9.92918
-12.1202 -93.9857 -9.48799
-12.8387 -93.4793 -8.81532
-13.2316 -92.9767 -7.90344
-20.7964 -94.3469 -8.98699
-21.2867 -94.0083 -9.17026
-21.9412 -93.8673 -10.1226
-23.6157 -95.6719 -11.9865
-23.8015 -95.3657 -12.2669
-30.2076 -95.4125 -10.0719
-31.0579 -94.9348 -10.3564
-32.38 -93.9592 -10.6014
-2.91662 -93.3545 -11.1725
-3.40132 -92.6856 -10.6754
-4.18361 -91.9472 -10.219
-9.83064 -95.4712 -10.8653
-10.6727 -94.9993 -10.5373
-11.6465 -94.3353 -10.3797
-12.3464 -93.764 -9.97513
-13.1272 -93.5254 -9.29598
-13.1567 -93.0862 -8.37392
-22.3484 -93.8808 -10.8953
-22.7913 -93.4212 -11.3214
-24.0751 -96.0046 -12.2543
-24.513 -95.8876 -12.6148
-25.9823 -96.1624 -12.92
-27.9916 -95.9284 -13.0898
-29.4771 -95.271 -12.957
-31.6815 -94.3914 -11.6922
-32.444 -93.7758 -11.5122
-2.20934 -93.4163 -11.9796
-2.99665 -92.3663 -11.8706
-6.61968 -96.2086 -12.8383
-8.31419 -95.9132 -12.065
-9.60949 -95.2036 -11.1788
-10.9032 -94.6689 -11.0001
-11.6749 -93.9774 -10.7864
-12.4592 -93.6947 -10.4951
-12.8736 -93.6357 -10.5324
-13.0274 -93.698 -10.2434
-22.6101 -92.9254 -12.1568
-29.2699 -95.1524 -13.5304
-30.5227 -94.6238 -13.4483
-31.9461 -93.6842 -13.118
-32.494 -93.5642 -12.1351
-1.10268 -93.584 -13.1239
-4.26129 -96.6065 -14.2862
-5.59278 -96.5117 -13.7372
-7.18372 -95.8898 -12.8286
-8.75507 -95.551 -11.8794
-10.0728 -94.8729 -11.3425
-11.015 -94.3288 -11.2056
-11.6199 -94.0423 -11.1027
-12.3603 -93.9023 -10.9801
-12.7841 -93.8566 -10.8431
-18.6726 -92.4411 -15.3145
-19.1817 -92.7634 -15.0581
-20.7185 -93.0014 -14.6773
-21.7901 -92.9215 -13.5491
-22.6208 -92.7722 -12.9283
-30.5965 -94.302 -14.274
-31.2381 -93.9723 -14.1804
